Title,Title_link,Texts,Likes,Comments
#USMCFS27113,https://www.facebook.com/hashtag/usmcfs27113?__eep__=6&__cft__[0]=AZXZhuJ3YgCD5-qWcNtrn7UjlQZ8w6z6mtWDeRXMHtkAykvBBAspVfhpOLAfcifIQETq7RvkLY_U8vVMK8T5xxXZ527N-eHzeIiwiHlE3GReRft9NsBq_vFM9v6jA_bHWfRWSc9cvq7IDA4TYxZsHKhc&__tn__=*NK-R,Facility Fees no discount?,5,
#USMCFS27114,https://www.facebook.com/hashtag/usmcfs27114?__eep__=6&__cft__[0]=AZXz23MMPhPDY_0mhyuvZRYKTBUmEzopezMueX2g9OxO5JKKXr9rYR_2aO0G2XsnWY99FvfpGEzUqOWw5w6Rhd2HMM4vBJzztq1npmSuj8EFE6jCAk2H1KVyK8efKSMlTOXyKZe46mMSyI_I4G9s2urG&__tn__=*NK-R,[15.08.2021],13,
#USMCFS27116,https://www.facebook.com/hashtag/usmcfs27116?__eep__=6&__cft__[0]=AZWKhRIrbQUSmB__pgpr1HAt__gJS88Xf537Xz56bznuhkf_jr5KUJfznoWITO6fxm3hMV_8-UMK8OLdJyLGEnZIudBCtwLX9yC1asJhRa7aVgeBhH3Ds8jrIZEkaJN1oPjcLTNkkSibNG4TtXrxLLlF&__tn__=*NK-R,宅有3个阶段 第一是当你开始宅 第二是当你发现宅不被世界接受 最后是当你知道宅不被接受但是依然选择继续宅,16,
#USMCFS27117,https://www.facebook.com/hashtag/usmcfs27117?__eep__=6&__cft__[0]=AZXf-A6PNEHgWDNF2LmI7zF7zkwAf-X500n38osd0zs3dQ7FA6O2DAY6TlJ8GZ0mqV4vrTwboA0IRVXDhfemGJOSmAn6oNaPImEBT99Q_FjHZwGZb6TPC8KVKFOw4nWFaROFEeQoqG1omMlDgMhk8ha9&__tn__=*NK-R,"To those who think Taxxban taking over Afghanistan is not an issue to be concerned by Malaysian, you should see the comments under the news report of related topic. You will find out there are a huge portion of people who actually support this extremist military group, some of them even condemn those who stand against Taxxban as Islamophobia, which is utterly not the case.",143,
#USMCFS27118,https://www.facebook.com/hashtag/usmcfs27118?__eep__=6&__cft__[0]=AZWuCM747FlIk7mO-crszfmllvfpFpZg2s86Y3vp8xsqea2YMkN7i4umXfx0fv7zn4RchtPOGBG92qY3_MBp4V058yO9mTGxzQfJIGwFrVNNNt6gP_Dwml2dl2pRWbObQTqF2nsaL_kqlV3Xzuzga43T&__tn__=*NK-R,我是一位今年毕业的stpm，想分享一些观点。我想说选择stpm也不是什么糟糕的事，不要觉得读stpm很慢浪费时间还是什么的，只要有心想读什么都没问题。,128,YuChean TeohEric Goh 是不是你1
#USMCFS27119,https://www.facebook.com/hashtag/usmcfs27119?__eep__=6&__cft__[0]=AZWt7Ai4V14mJ4k89Cjy9sWIe_wFNE0KfpCIBtZyRB402jpB3g1ksTsq8a2P36Du6nUjQtXJbX-6l4wMiqGEg8_iTx9RTvmPDiUhryq8aAPDznNXWQpJX2kMonJE9nFNtva2EaJCxNq4_Qd5OylpLEq3&__tn__=*NK-R,饿有三个阶段 第一是当你意识到你饿了 第二是当你决定不想起身去找食物因为你正在做的某种娱乐性质活动太精彩了 最后是当你确认你再不吃你将胃进风胃酸倒流进而引发十二指肠溃疡急性盲肠溃烂阑尾炎,10,
#USMCFS27120,https://www.facebook.com/hashtag/usmcfs27120?__eep__=6&__cft__[0]=AZWzPs-hP997RZgMFiPiKMJffJ9Pf3ijHRTKii1kH16L50ZzDj0DCo8jfvOK2tP0CDf6sKw-VxQFWEy-jLZ8uZuc02pHfaK7PsW1zqaP8ypOQ2IkqjaofCwx2T9R4V11PLzHnkchDkgUVvxbtSMatGuH&__tn__=*NK-R,有什么是你进大学了才知道的事情，让你感觉落差很大？,19,黄欣进步了 x3
#USMCFS27122,https://www.facebook.com/hashtag/usmcfs27122?__eep__=6&__cft__[0]=AZWj7rILbwz2COdqicMEA2EWamOZmfwX6RJ1ciQvz6Zfw3YDUSri7CL1kPCer_bU_MxCfzZSDqH0R4mectajGTO5BcSiE1LlRt8829uMENXn_LY7pRTfSCkJGV4w0NGgmBBBj9hYu8i0PoKdrdCm87AB&__tn__=*NK-R,无论ta有没有6位数，我们都可以从ta的言论中感受非常明显的自卑心理。 你就是因为太过在乎这些，才会被炫富的人炫到富。,8,
#USMCFS27123,https://www.facebook.com/hashtag/usmcfs27123?__eep__=6&__cft__[0]=AZWSNE05YucoeTaBnjt_tPnzakjTZ5zCn4YDc6N-3_f29dpWdhEuNMg6w0xHEKW7F5EcvR2bjsK9ly_2cXkuLZjzv69i_fbTIQJ3uRBNOUI0xZLi_lFYNPNLVXHcgTpiI9_ggdQoUKwj1qziEIgNccGt&__tn__=*NK-R,"请问各位大大，读graphic design比较适合用哪一个model呢？AMD听说很吃graphic, 是不是intel比较适合呢？",11,
#USMCFS27124,https://www.facebook.com/hashtag/usmcfs27124?__eep__=6&__cft__[0]=AZX8J_KF7LV9maVxieoH-SIsvPT5-N8CcThgDBoZny5yZvkrSKwEtYp4JDdDtjtYOnAUzs3cxAXd95M8-oKisG5nL3dQnVFH0y_pjpaeW15SDl3KaWYt8bx9DvoE5U_ioVLwBg-ILSLvL9Hwk1m9gNW8&__tn__=*NK-R,"Hi. Anyone here applying for ′′ financial assistance for internship ′′ from school? When will you get money?,· See original  · Rate this translation",1,
#USMCFS27125,https://www.facebook.com/hashtag/usmcfs27125?__eep__=6&__cft__[0]=AZXR9RJdTZRtdETY0IQgjlHm1HjAg63du1hiEE7Vw971YZKPhjjETFELfQzZaoYf6VKy7wCGqsnKNIDTf0JC-Cq4Wk1IEs_YO4hRt2t4T9eUn8E2eZZAwiFCcnJ162QQnXjEkWY6LttqPbifRxSjrpOu&__tn__=*NK-R,弱弱地问一下，有谁和我一样申请郭氏奖学金吗？为什么到现在还没有消息呢,3,
#USMCFS27126,https://www.facebook.com/hashtag/usmcfs27126?__eep__=6&__cft__[0]=AZWZe7OFC4ynF2APDjJ0V77cbeOQ9tOUiPUziKXWShq-bpT1Sq5h5AWsBRD1FcRXgGDMZDQTtGT0AogeKrjIAoT2Ucve5oMkL0rnEJW5toqT6NSk5zoZKaJqXStrlkLAXMRziGHKmDVHjGbV_noEpmFx&__tn__=*NK-R,几时抢科？,8,
#USMCFS27128,https://www.facebook.com/hashtag/usmcfs27128?__eep__=6&__cft__[0]=AZXhB_t6_dOTNFGZUQcZpMBdVMOifo30khHoNI4xkMyLLB-us3hGVy3QMMnOZediYxH2jLvDlfh6som1ZwYPckR274GjpdGDWk_U_PUIM1jK3iUoKxY1ySKSsVemaoUNXt4ktqzV5vOTEXVY6cLpxEFO&__tn__=*NK-R,请问这里有想了解机械工程系的吗？,3,
#USMCFS27130,https://www.facebook.com/hashtag/usmcfs27130?__eep__=6&__cft__[0]=AZVbLyUTO9RzOMQWyccb5dEdhK-xIURYPn1krNPIAbGaJjDBIDyr1LY1eN3d3ZOHbGaF-T8ggzJYkat2ufXM5fCy7giCtDL1FPhu03FtcDUkgAqgn4EqWkavt4Jf7ZTxkfBAsWmamKNqKs7iSYACgyyo&__tn__=*NK-R,,4,
#USMCFS27131,https://www.facebook.com/hashtag/usmcfs27131?__eep__=6&__cft__[0]=AZU-SKnRy6JrV6iqBMrQVSTQN3jXUvujdDVUiLRlRacwq0tmUOnt6TG3RK1BJ8tnGv6u_6ZRyYeZbIEZFMSvzpaEaQCB9ULcoucg4j4h0LZt54OgFlCk5Iv_DYuK04t0tPShg1lFnIHS7UDd5sOJ0U0L&__tn__=*NK-R,申请奖学金的 以我以前的经验 2个月里面没有任何消息就可以放弃了的,4,
#USMCFS27132,https://www.facebook.com/hashtag/usmcfs27132?__eep__=6&__cft__[0]=AZXplaEJwpNwq7ccFe1Wfha86QUnK_oPOzLmk96583-qOIYQpDdIXclRzTZ3L6KyHBXgoMpisXCjbCSnhYl3M5uaTZLOKyPMiQPDFAFUMtCfHDuMTAmOzQugrbKoXTWkyYkUmBX-E34yHxgNJLI95nM_&__tn__=*NK-R,哈咯 各位大大。本妹子想要入手一台新电脑。但是真的对电脑不了解 怕入坑 之前去过电脑店质询然后被介绍的都是3/4k的电脑，也不知道到底该注意什么地方。我的预算不高3000 （+/- 200）这样。没有什么特别要求，只求不卡，有时会需要到一下基本的影片剪辑。所以各位有没有什么电脑可以推荐的呢？,1,
#USMCFS27134,https://www.facebook.com/hashtag/usmcfs27134?__eep__=6&__cft__[0]=AZWwPmYjTFoqg0lilcIjYcL4Z5CtXmqHIxw8gvpb4CBRhML2sqqqlSAFEfVUpY90Nrt5XlpFlNwwcexkNe8DWYgtR8flthgZU98KHJvxVA7o7ZmoP15Z9kToqZCWeTxfHpKDknh8RGZNEOCVKkEItlv1&__tn__=*NK-R,Applied for ppsl i hope i can get it. Really wants to meet other creatures and having some interactions with human. Please take me.,3,
#USMCFS27135,https://www.facebook.com/hashtag/usmcfs27135?__eep__=6&__cft__[0]=AZWNYn7SGoEWLuFYyHbJhhouJrq5e8CkqZfPrS1i5ZegJgpR2Y8vgzd8HARePCxnk2NpiWw8ovOnIZBV_xLFuNcQUThtN8Lvrxe8altFZgjPb8gYf6rhRVoh_nX1uPH8F5vNjZUHs_57CepisgbzLBmz&__tn__=*NK-R,想知道大家对于考车“包pass”是什么想法呢？,4,
#USMCFS27137,https://www.facebook.com/hashtag/usmcfs27137?__eep__=6&__cft__[0]=AZWD4CtMSXTlPWa9cMv56ifF6I1h0ninlLhWsTXVq_0jYtA_rzy4gs7jac-9HgE2YvUwOK3OCUa1fj2DdiYhl2eLIPAi6knlctmWeG8RlFArGEE-XCS468kyoeuKtinhh6vUAq7nGXTxq_UcJr4zQHtx&__tn__=*NK-R,🤡,207,李泳政Zhi San 8.64 是什么操作1
#USMCFS27138,https://www.facebook.com/hashtag/usmcfs27138?__eep__=6&__cft__[0]=AZV5aZkXCHLCcRnOhNc5k0GR7B-gST25GUCH6dC5GTF9xEb2LZm0dSJIgjqqdlXafHkjcwOJGDOYJm_vqn9uR39KhCEhGL_-sEsp0ngEzadcANMhEKG_fnnwnvEEox5AGH6fWCtKPxjVJ3PZhEMrkl7v&__tn__=*NK-R,Admin Botak,10,
#USMCFS27139,https://www.facebook.com/hashtag/usmcfs27139?__eep__=6&__cft__[0]=AZUAf8qkXRKQwUCCe2iwlnQMQ-TK74_0WKGdIAY31iBG5bKA8TOnBa-PNbmc2VTwYjd-Dm_JEjNTg0u7vxQTYnHbseAwJC8w_sfU3QtQ-mGg0O4JGfEuyFA0M09MI5cHOK16vmcOR1yiT1-7z_mubg59&__tn__=*NK-R,"help me , i just paid my last semester’s fee . And dia tak update lagi eh on eFas yang baki tu masih ada ? Bila diorang mau update baki itu hilang ?",4,
#USMCFS27140,https://www.facebook.com/hashtag/usmcfs27140?__eep__=6&__cft__[0]=AZVZ7Cfii0U1nV6iN9Ea7vbufImxUrcdMJ-jz6bFVpbQMplju5KUeeu0WRbCQd_62j3zTS6mNZcD6KMo2ox6_9JFygt8YJY9ts7cSUtafCEPYw95fr4PbkeQqDAi7ors5zBrlZ-x-jiAKVgrfZRKR_Yk&__tn__=*NK-R,This happen to me like in real life,8,
#USMCFS27142,https://www.facebook.com/hashtag/usmcfs27142?__eep__=6&__cft__[0]=AZWq9cG3rr5q_dxeG0RoBzP3JJYhr_WVyZZEkIl1jDXb7P0PRbGscWSyLCU90DZdp-oqYFLMmZPCsKO7BekGwkdMNBH6zwDHCDsyNMn0J-4dWfRAU6kkCMoMyFQ72WYup_pcqdY5xtJfvTbhum1-RE6p&__tn__=*NK-R,,1,"AuthorUSM ConfessionU see peepou always complain food too bland not enough wokhay, but you never hear peepou complain food too delicious"
#USMCFS27143,https://www.facebook.com/hashtag/usmcfs27143?__eep__=6&__cft__[0]=AZVkAGISa8kijGmwmK0BcQ_TyLp2wGrAXYcdFaYQ_nPi1KAcXH79Qjb9vDyD2pmvU21pzjyIkVRDK3g9lp7y59nf_zkNtOznqpye3HZ4ngQuyeUp8XZpK9wX_aFQRQgV6WoADuaFGXneZVUNSDWvcDvL&__tn__=*NK-R,Next sem need back to campus???,19,
#USMCFS27144,https://www.facebook.com/hashtag/usmcfs27144?__eep__=6&__cft__[0]=AZWPg6ZBnLgIZRMbORAI2o7uE9c8mIXbPOyqTsWWE39-EArfCCU-73cfJS16MlQo5-Fp1a_BWTNFr2utLS4DcNpHOGc7BsLERLz9NteDrz9gZV1zfstlQNU2w5kmiQgSy96mScmmtvyEj2BV1E3qjTQC&__tn__=*NK-R,"Actually im from other uni, but just want to confess here because its fully anonymous hehe, my uni's confession page uses google form so they(admin) know who am i, i scared la The KPT/uni have started to collect vaccine information from students i see, is it means that the probability that next semester students have to go to campus is very very high right even though with daily cases so high, even staying at home also can kena. Go campus confirm a lot worse. I… See More",12,
#USMCFS27146,https://www.facebook.com/hashtag/usmcfs27146?__eep__=6&__cft__[0]=AZXxukS0wU3G4V0LwyduB8vUApFSk4lPr-7tiAqwYdQTAbo00ozJEmfi3NPMgJaagQVGSQ6rTuvCdm1h5gjFpnujdOELWHZ5xc7DJmyam714nT3fECosaS0AW5VWYFdGCzUFZgoqoLJODZTzvx5Oae7a&__tn__=*NK-R,Tell me ppsl or my health important?,2,
#USMCFS27147,https://www.facebook.com/hashtag/usmcfs27147?__eep__=6&__cft__[0]=AZVeRPuKJl2qDi2Sn1o5iiOH1JyePkbfyciioF5YdyI78ynS4l9d9VRCShX1Lu5UcZ70lPfXdCoMGgwBq4RqCBZHIUXnehR0K-sE0UnsvXysKk6POS4M-63upIU6YzocQuu7OA0MM_da18U9_O5gxWTh&__tn__=*NK-R,Form 6 和大学就只差那么一年，可是为什么大学认识的朋友却不如form 6的朋友那么真？我发现自己也变得对于别人来说也没那么真了。人是不是到了生命的另一个阶段就会产生巨大变化？,43,Top FanYong Chor NgXinyi Ong Wendy 对不起，你万年塑料
#USMCFS27149,https://www.facebook.com/hashtag/usmcfs27149?__eep__=6&__cft__[0]=AZWl7-zSbr_AI-3tcFoT3g4YCoeKA-EAOx8877_9BoocUj1t0AS-9Mb2G1zQ6PzXsAkFsg4bb2m1NcsGh4lRUA6pmf_tWPDI3KDby5lUBQez8-GbQQy0qAhYy6rrfH1d_XKMH7MYUVAob9X5m2XEdTeY&__tn__=*NK-R,,3,
#USMCFS27150,https://www.facebook.com/hashtag/usmcfs27150?__eep__=6&__cft__[0]=AZUbU6CDdGqCumvHC3IMiLDPrk54MzuXlezrsnaXJqWoOK9ZquQbl798MvkVyZkjmvP4MhsyMp63yeOg1mkJJw1DipG01BQJqxSy76SlokNTaVK8BaPqqJNF9gI4rwT2ibxLQTeaIL6KU5vgL512VlIv&__tn__=*NK-R,Okokokokok,37,
#USMCFS27153,https://www.facebook.com/hashtag/usmcfs27153?__eep__=6&__cft__[0]=AZXtwqg_pc0kfAGz1nwFF56rD8hIRIjmaLE0xur-A-3iIi4MjuU52bY4ydzsihqfpn8-kC0VfluwduyHOIrGP_zIv64n5F1fkIOqqIFDta4fCz_zTYs7CDDjVnjcSiPVSSz3rpUGZOss_n-rV2XkTfQ_&__tn__=*NK-R,,4,
#USMCFS27154,https://www.facebook.com/hashtag/usmcfs27154?__eep__=6&__cft__[0]=AZUg8aOBSj1MH5v0ZWDy7Yr4q5Rl8QzQ3m8b6-6fgv5Y29ZUHNnvm_XrHJg3M9JXGFOJUq32kLielViu7yDZo3ypIWTrB5BgxCY5n1cHL27IUNvyS7CV9EJw19ACo-xvX2_m89gSEtrHLNv2N9rQKqZw&__tn__=*NK-R,I feel no hope for our beloved country..............................................................,22,
#USMCFS27156,https://www.facebook.com/hashtag/usmcfs27156?__eep__=6&__cft__[0]=AZWzjrXnJ1rdlLeMr55_bGheIpcr4f8l8XIQVHrDN8v5fWlSSj3H9TB8S_R8WVvmHZqSG23cRj5Vr9PY-41TnBWSA8VKnQrNjr1rC01wQScIwpOUXkXQTIJZVGVjHjl2QTzoZsN7BZNaVP5rRP7_tuMK&__tn__=*NK-R,I wish I get to know you better. What you like and dislike. Your favourite car.,1,
#USMCFS27157,https://www.facebook.com/hashtag/usmcfs27157?__eep__=6&__cft__[0]=AZUnPoyWesoHnkqyAsvF7tb6kIVS07blNzGlc4yPxSdYkT2CFkyFFcoGDOZ5pqc0kWd7od6pDatsbs1DiqsQJqc6p_SzDLVEpbHFejEWm4LZavqNDJyLLYPmi2vulCyuG0Jh2dCcI1e43OF54VeLmRdK&__tn__=*NK-R,"I am single and ready to mingle. Is there any girl(any nationality should be fine) looking for boyfriend? if you does keep comment below, i will stalk your profile. Very boring without girlfriend in USM, i can see couples enjoying and me sad face lol .",15,
#USMCFS27158,https://www.facebook.com/hashtag/usmcfs27158?__eep__=6&__cft__[0]=AZXugXH7TN7CH24_Xlnr6k3zKZNaI5n7GzZtlUzTSUnkvtlWbd1awOy_m-m2F6lzR4ktcdsTwpEmtSeyt96PGkG0DcWMidTvkQVzar0jdd4kj9_S-c1zGVNe2Z2gIdAUdqzakCAAg1v1GqO7HqjJN8Vb&__tn__=*NK-R,看了原神2.1的前瞻直播，看到稻妻bgm的录音过程后，觉得我以后开原神都需要穿西装配红酒了。要不然对不起米哈游的音乐department,12,
#USMCFS27159,https://www.facebook.com/hashtag/usmcfs27159?__eep__=6&__cft__[0]=AZUjGQK4YbrnrMjb9C-h-afJ1BY_pTYX3OP4iV1uc7pxUztuS7rCa76wdVvrxgy4N0oPvRX8_RCnmx0iRBggcMOyvAnO3wtStMu7xQ5aFJD6W95v39aXA6hBegA2EzR7QcCiTcaRw73rihKQCe3VXsWw&__tn__=*NK-R,自从上网课后 我习惯性的会迟睡 不是睡不着 就是有一种执念就是不想睡 好像只是沉浸在自己的世界 刷着视频 回想起以前那种自律的生活 突然觉得我的精神面貌越来越差了 这样不行 必须努力调整回来 特写这个来激励自己 看看一个月内能改掉这个坏习惯吗 如果不能.......下个月再写........,77,Wei Seng改不了的 改得了我早改了1
#USMCFS27160,https://www.facebook.com/hashtag/usmcfs27160?__eep__=6&__cft__[0]=AZU8rXS2Vz7qvqwBScHESoS7VLIKque_AFT8crTBObZd074nhpt4-FuCyjCGJ8hEjZoroZ9WydiDTuX8kx2Fbm7W7cpGVQeZxl3er-drQAMPQPXfDB8q6ozNLyEi-JkHaB486iDoFRS2wZHC4njKooFi&__tn__=*NK-R,Rematch OMG,5,
#USMCFS27162,https://www.facebook.com/hashtag/usmcfs27162?__eep__=6&__cft__[0]=AZWH7C8vSFMv3pMIeK5UwPNX6qP0s_-aX2YebRunuDcthqTa7-qlfKjWi7_0bFHekwnULxMN8HA_mVPdR_FscPa4UpSo4DWwPYlPyZnxaZzx8NMgTPLfyuQBxkzU5qDIRqHuXUfchm08j13SZYNjRf3i&__tn__=*NK-R,现在的人是不是觉得这些工作薪水高，所以就去读这些科目。结果很多人有这样的想法，过了10年后，非常多人在抢一个饭碗，结果只能失业，可能那些比较小众的工作就突然变得高薪水。,9,
#USMCFS27163,https://www.facebook.com/hashtag/usmcfs27163?__eep__=6&__cft__[0]=AZVXuMFbo_JwbtDQJqaP4ViCGFbrcFiRrgRYW3NMlPFIpfS9CkTNzUEto4Wjna7thm99MeypyG9qWZfE3E9vxG31hIu4L9xadsgGW7wkiV-RNc7uW0N8MyLdy1ncWiFZc12itWKsUvnYwQYgGSvqYClM&__tn__=*NK-R,*lick* kono aji wa... Uso o tsuiteiru aji daze SORA,2,
#USMCFS27165,https://www.facebook.com/hashtag/usmcfs27165?__eep__=6&__cft__[0]=AZUtJ8sxQvr27K6Njrr2s6h7bTcB6QlGbJXNjDmAh1_9AhA7y9l8-cHsOVv6qL_Uv52ttZNTNYnuIRw3sVESDyn6BUzt8hYof_m-CBWzc5Y-w-X7wF5nHWadc4nyxWaVurc093L7_l1hxSXt5FS9u1P-&__tn__=*NK-R,"Hello everyone. I really need some advise from USM seniors or any graduates out there. My cgpa right now is 3.35 and I'm going to be 3rd year next sidang. I'm very afraid whether this is enough to get a job out there since the situation now is not so promising. I know, still got time so enjoy first lorr~ but I really need help to organise myself and not stress out",42,
#USMCFS27166,https://www.facebook.com/hashtag/usmcfs27166?__eep__=6&__cft__[0]=AZWlvslNUwtNOmLn7C_FcNhIBEDfsrKQITCYwCg2r2XGZyW_hQYoRkbUuYFdjVJiuB-wN2Dnhh_36eXnOo-8JdJuGTU99muxM8KulalGp-cYxGcLI3YUW8mjQb_3tAsSvDvXmEgy5URjM55lPTsTQjhl&__tn__=*NK-R,,1,
#USMCFS27167,https://www.facebook.com/hashtag/usmcfs27167?__eep__=6&__cft__[0]=AZU0taglL5beuL3vchiT_SoBLnk8MgTyUcswTTP-M_id2PL0QeDRXASf7zV2qZ_T0qrMiDIf3I7x22_QVnOoICmeJrUs-7Y9b0sbq0DmT7yE_DMlEqKlJEaTmuMm2Lw9XsmIXr8rBgkhatBklyz_o3Ip&__tn__=*NK-R,Here's paimon getting threatened by literally a GOD in case u wanna find someone who's also having a bad day,3,
#USMCFS27168,https://www.facebook.com/hashtag/usmcfs27168?__eep__=6&__cft__[0]=AZXRz0K4FF9OyVLq97CIW1CJ5_8flcRsfWMKsHgVEgNBYm4PLLPK2pM5lscLCFUj7sR_MrM0EAGpPZ_kpNosH3QjVwyd8cytwajW1lLIBI-ELNLbPtGPQFloETDe43RWoJHh8lZ1fInxZhoR2KsbftX0&__tn__=*NK-R,May I ask what is the date to register the course? Thanks for answering,7,
#USMCFS27170,https://www.facebook.com/hashtag/usmcfs27170?__eep__=6&__cft__[0]=AZUlezXk6UeTVZB4exxv7WXbOm1xZjM1zM5eEbtCDThq1wQ9BSmSrXdVcDkNYRkR57rfIyVxnRP6VLFQeKZV4zCzgmpDzackXf_ERvvKXL9O_78mBfigO7WSEvBXtYDWkdU6PUGXbuY5HShxnVuyaKXF&__tn__=*NK-R,"Yes, I did that too",37,
#USMCFS27171,https://www.facebook.com/hashtag/usmcfs27171?__eep__=6&__cft__[0]=AZWWoPCS8G9j4xjG9z63Rx11bKLuhMQdYkbd9ylrPXmTdKqAfUScUfNsCcpaQ9rRLIWkIX1F1ert_Y760ywJS6QTfEPdY0KyhAk9vT9LJZzxt_mqtGq78Ni64psr1SPuxkuST6m9ssATtZ7-IwIuPfHp&__tn__=*NK-R,Well... The numbers are gonna change.... Right?,13,
#USMCFS27173,https://www.facebook.com/hashtag/usmcfs27173?__eep__=6&__cft__[0]=AZUfirhn4YAoAILghGMfkFZEA1SPkRpOZCvcqNAlv1dYY4aT5b-3u2k3f843Dzhb9OexjgkQCMFf7YBFwFm-I_epMBz9uLMRXS65CsQsf2kmNvqvnL7IWX2gVFn7eolmFq5CINigJ5GKfed9ZI11yX94&__tn__=*NK-R,想要买laptop 适合engineering course的 有人有推荐吗 价位4000一下,1,
#USMCFS27174,https://www.facebook.com/hashtag/usmcfs27174?__eep__=6&__cft__[0]=AZVJLzpvYICUp7YmoDoaSq0WIdEPPqmYWkT5FP61IrPry8JNUCAUdeunWXQeBXWEr6tZSkB791bLxRvNGw4xIG-vOBg98awhcpr4ir0RSjBKRfozWCvLvlPKnZ6IAYf02e06zHirbqJMcfTEH7Ou096p&__tn__=*NK-R,How the tables have turned...,5,
#USMCFS27176,https://www.facebook.com/hashtag/usmcfs27176?__eep__=6&__cft__[0]=AZX-0H9n1tVGMBpA8hdTP5ZD-dMeNpJ9vas2ZUN4CmFgCfkTvW-OTsihKdswfd5_ujxr7hc2usOLHx0WPJYj2F9mtgz4FkUroMKmgT-2Se6x2QMM3dz5-cjBHW4FV1_gdAdH6OQTrSCu0mfXXnixwzlh&__tn__=*NK-R,"我建议那些智商不高和不努力的人不要读IT,不然你会像我一样一直撞墙，整天跟有字天书在一起。写程序头痛，画UML diagram画到很痛苦，队友又不要帮你解决问题，上网找那些印度大佬帮忙他们又要给钱，我的小中学数学科学老师如果我问他们问题他们都会直接写解答给我看，现在到了大学因为读IT的人平常生活已经很累了，所以他们就直接发YouTube链接叫你看着他学习，这样叫帮别人解问题？拜托啦，我看得懂的话我来找你干嘛，傻瓜都懂YouTube有很多教材，可是我看不懂啊所以我才来找你帮我debug啊！哈咯，你直接帮我写下我不会的代码然后我得空的时候自己看回去你在写什么东西不是更快帮我理解？！小中学都是这样的没错吧！我自学能力很差的类，你们帮我一下不可以吗？你差就讲啦，回我什么要我们帮你做功课？哈咯，你中学数学就算你是抄同学的，你过后回家有去看的话你考试还是会做的啊，程序也是一样的道理的，又不是叫你们帮我代考啦，assignment罢了嘞，帮我写下我不会的代码会*吗？，真的搞不清楚这些人在想什么的！就算以后讲读IT能够赚大钱又怎样，你… See More",11,Justin ChiaIvan Ooi ur coursemate ini mcm punya perangai ah? xD1
#USMCFS27177,https://www.facebook.com/hashtag/usmcfs27177?__eep__=6&__cft__[0]=AZURkVDeldiFHZ7gCxdL8TbtW_IiJ70gj3O5yKOR5N0lCGmYwDZadTtg2ZZdpX9OR85yTpm3mRSuiOoeNsBD05VPaVyfixPBLG0jjtqfMewmOVFzgaYAkFntUz0DIRTjnDE4HgJQazIh3zzko2GKk0OI&__tn__=*NK-R,,5,
#USMCFS27178,https://www.facebook.com/hashtag/usmcfs27178?__eep__=6&__cft__[0]=AZXcbc30tWrnljEG9fN5geSTUHtuzEtgHFViNgeaxLuP70xs-NNEP3PRegCb8p2RBCJ3a8tTUdNliO9eRxNdXd-WcQrr0hbSEdo1Kf9ANxgzvptrOyS5Ah5mswnN5z5-qC02vhl9zUzgRW80U5wkXmrc&__tn__=*NK-R,,3,
#USMCFS27179,https://www.facebook.com/hashtag/usmcfs27179?__eep__=6&__cft__[0]=AZUdh0ujqV9YvLxM0GDh3_sO_XOeIn1IHaV5r33aGxiO874dtCrk_iE63A4mWqHNlBhxpe62uBk-1aiTGtchG7JZYYW5Ky89ZQn6QMaNH_eTYIvwUWuPXaVKt4KwJFj95bGfPCoVIsqW4Y4bA-Q6ODa_&__tn__=*NK-R,有些人只会做一些无法实现的梦和幻想，不是想泼他们冷水，只是想让他们早一点认清现实，现实和梦想其实差很远，这就是为什么我们有虚构的故事、小说、戏剧、电影等来来满足人们的达不了梦。,11,
#USMCFS27181,https://www.facebook.com/hashtag/usmcfs27181?__eep__=6&__cft__[0]=AZUrfqKHiX7DUdSSmhvnUkv3uoURhgRaKP-C38S0LiV67l-UuKTHTB--zPfjgm5MuwqWl1ipAw3a8MtKweFXpU746_D8YEYpQwec7_37ujHN9ZITBUpHN5icUcKn8nHH0nlgqhmmjWj3WRqebPxcabfT&__tn__=*NK-R,,11,
#USMCFS27182,https://www.facebook.com/hashtag/usmcfs27182?__eep__=6&__cft__[0]=AZWKFIH64HqsBm0QqptZhDeNY-FWUPtjE7tSbKVaOXLrO-SjTpyC5DgXSTI8yKgjZFC4QJIn5gJRMGR0EI9HSoWOt1HvLR81eaJCByeiAg23bhHtvXL-QFLf7vIMFAsekot3pA0kXTNUH_yoYylBhoV2&__tn__=*NK-R,想问看 有谁 在近几个月或现在 住在宿舍的经验吗？ 听说住在宿舍的话，隔离10天之后，也只能在校园区内活动， 完全不能出去买东西什么的？ 那可以叫外卖什么吗？,1,
#USMCFS27183,https://www.facebook.com/hashtag/usmcfs27183?__eep__=6&__cft__[0]=AZX4CYxtyUpXeIVMdkYW6w3zDbBBpupwAsYm6f-Ly4LZvMuMBXTBhAEK2cSv-BP12NmbevJPLm-zeONIBuS53S0g2czLIWkogrtZFafIPPLVBeCId-2mmXj4DNhsI50Wdi_v_KlQunrVhuz30Ub62LAN&__tn__=*NK-R,没好朋友，没女朋友，我已经做好孤独终老的准备了，哈哈哈。,29,
